,z,SNR,GLON,GLAT,Msz,Y500
1128,-1.0,5.356198787689209,249.06059018488898,31.00983833619081,0.0,1.3857371807098389
1129,-1.0,5.955305576324463,249.14409431995074,28.989724845745705,0.0,2.2080001831054688
1130,0.16689999401569366,9.422530174255371,249.38386193578452,33.26805732505343,5.406620979309082,3.896348476409912
1131,-1.0,4.886325836181641,249.5280270412671,18.218857790391496,0.0,2.6158595085144043
1132,0.2280000001192093,4.6604533195495605,249.80725223919268,-68.1107227640577,3.7544922828674316,1.1540378332138062
1133,0.41999998688697815,5.430624961853027,249.80949009147758,4.565909240299007,6.516750812530518,1.5487216711044312
1134,0.17589999735355377,6.366828918457031,249.87325186370032,-21.65245704248011,3.8425145149230957,2.556657314300537
1135,0.1500999927520752,7.88920259475708,249.919519216106,-39.86431883501422,3.607780933380127,3.699678421020508
1136,0.4000000059604645,6.800136566162109,250.045565767416,24.14122819228288,6.647714138031006,1.7367866039276123
1137,0.2751481831073761,5.155192852020264,250.17984657781577,73.5335538622121,3.351863145828247,58.31556701660156
1138,0.27000001072883606,5.71183967590332,250.2913805501468,-17.291821671470203,4.520431995391846,1.253371000289917
1139,0.15000000596046448,4.993393898010254,250.43513234865515,-41.42140411213347,2.639721632003784,2.2545130252838135
1140,-1.0,6.444072723388672,250.43952534443247,-9.029661159351804,0.0,2.595919609069824
1141,-1.0,4.608229160308838,250.47272938541678,-33.97844996345469,0.0,2.470996379852295
1142,0.550000011920929,4.972508907318115,250.5989849496075,-25.033991359841394,5.092966079711914,1.082789659500122
1143,0.25440001487731934,4.723175048828125,250.68856971076139,40.76256646215793,4.088040828704834,1.6214743852615356
1144,-1.0,4.837165355682373,250.73554906610374,22.85714353839964,0.0,1.584145188331604
1145,0.20000000298023224,12.388036727905273,250.89693749664238,-36.24851825832178,5.7370829582214355,4.839859485626221
1146,0.30399999022483826,4.565961837768555,251.13499087491343,-78.1573039316113,4.167236328125,0.8784860968589783
1147,-1.0,4.71467924118042,251.21506114785856,-16.743752392039042,0.0,2.0616772174835205
1148,-1.0,4.784257411956787,251.5505576776229,-42.7852799196354,0.0,1.9856061935424805
1149,0.3582000136375427,5.652210235595703,252.23601654988067,-50.62240736326129,4.557039260864258,1.256454348564148
1150,-1.0,5.568321228027344,252.45744342093946,73.44764737507151,0.0,27.72832679748535
1151,-1.0,4.8880295753479,252.5179675780576,20.021617877525344,0.0,0.7702611684799194
1152,0.3499999940395355,5.489013195037842,252.95008649627067,-41.35899690053952,4.320621013641357,1.0835435390472412
1153,-1.0,5.714626312255859,252.9549708113995,18.944316685702518,0.0,1.1731421947479248
1154,0.07519999891519547,10.483717918395996,252.99619010298522,-56.097746346572734,2.9273271560668945,6.966886043548584
